temperature,rainfall,humidity,pressure,today_raining,tomorrow_raining
25.7,1.39,35.5,1000.8,0,1
19.0,0.16,10.4,1015.3,0,0
32.9,2.65,39.2,996.4,1,1
23.3,4.45,82.3,986.3,0,1
29.2,0.36,51.9,1013.8,0,0
21.2,2.59,56.6,1031.9,0,1
19.8,1.18,73.1,1026.9,0,0
25.7,2.8,96.1,1011.8,1,1
25.1,2.5,86.5,1039.2,1,0
28.8,0.05,40.6,1004.5,0,1
22.9,0.39,21.1,984.2,1,0
10.3,1.27,100.0,980.3,1,1
21.5,5.42,100.0,995.3,1,1
31.4,0.84,63.8,1025.2,0,1
22.6,1.98,34.6,1003.5,0,0
23.0,0.02,79.3,1019.9,0,0
32.9,2.48,57.8,1037.7,0,1
19.3,1.85,57.7,996.5,1,0
12.7,2.51,77.9,1020.2,0,1
23.7,4.7,66.7,1021.1,0,0
21.1,0.32,36.3,1000.1,1,1
17.3,0.61,53.5,1033.3,0,0
23.6,10.94,73.2,1008.7,1,1
28.9,0.34,70.2,1007.2,0,1
24.9,2.55,65.2,1044.7,1,1
27.5,2.58,78.7,1020.8,1,1
39.5,2.3,52.8,1026.9,0,0
22.3,0.52,63.6,1033.3,0,0
27.2,0.48,0.0,1003.2,0,0
20.9,2.2,51.0,1031.7,0,0
18.2,0.41,75.3,1005.5,0,1
20.3,2.17,52.2,1004.8,0,1
21.2,1.36,50.7,1008.9,0,0
27.9,0.98,39.2,1003.7,0,1
43.8,0.71,80.1,1025.3,1,0
19.3,5.9,71.0,1017.0,0,1
21.7,1.42,76.5,1005.6,0,1
24.5,1.65,25.5,1023.1,0,0
28.2,5.96,56.8,1008.9,0,1
27.1,2.12,54.4,1008.1,0,0
35.3,6.33,54.4,1013.7,1,1
5.6,0.22,47.7,1020.0,0,0
5.9,3.75,53.1,1018.8,1,0
21.0,0.82,77.0,1007.6,0,0
33.8,3.33,21.7,1025.7,0,0
12.5,3.87,95.5,1009.7,0,1
0.9,0.63,69.7,1003.2,0,0
29.6,1.05,59.2,991.0,0,1
26.9,2.59,78.1,1027.7,1,0
16.3,0.21,31.0,1013.2,1,0
17.1,2.82,46.7,1016.2,1,1
17.2,0.23,57.6,1028.7,0,0
25.9,4.92,87.3,1005.8,1,1
20.0,0.65,59.1,992.4,0,1
29.0,1.71,69.0,1014.0,0,0
2.2,0.25,48.2,1017.6,0,0
18.1,0.63,69.7,1009.1,1,0
16.0,1.03,93.5,1035.1,0,0
22.9,1.34,79.9,975.7,1,0
20.7,0.0,58.4,1029.8,0,0
31.4,4.39,73.5,1024.9,1,0
10.1,0.02,71.6,1019.9,1,1
25.4,2.97,70.1,963.0,0,0
29.5,1.27,82.2,1032.3,1,0
39.9,1.48,82.1,997.6,0,0
21.1,0.47,57.5,1005.4,1,0
27.6,1.87,72.8,1010.4,1,1
10.6,1.54,52.3,1019.1,0,0
5.9,0.36,41.5,1022.6,0,0
31.8,0.54,54.6,1026.4,0,1
25.0,0.14,58.5,1025.2,0,0
34.4,0.14,26.8,1016.8,0,0
14.0,0.03,77.2,1019.2,0,0
29.2,0.5,4.7,996.6,0,1
40.0,2.28,100.0,1001.7,0,1
28.4,0.76,90.0,1026.4,1,1
27.2,0.84,54.8,1025.6,0,0
25.1,0.28,60.2,1023.9,0,0
12.4,1.71,66.1,1005.3,1,0
35.8,0.84,48.2,1026.7,0,0
20.1,2.26,63.9,995.6,1,1
29.0,2.71,57.1,1029.2,1,1
12.5,1.76,58.1,1009.1,0,0
15.6,0.65,63.6,1038.3,0,0
36.5,1.42,33.7,990.2,0,1
22.2,0.58,60.8,1039.5,0,0
36.6,4.66,63.3,1007.6,1,1
24.4,2.91,62.6,1007.3,1,1
10.3,1.36,55.7,1015.9,0,1
32.1,6.73,82.8,1002.5,1,1
20.3,1.58,52.9,1011.9,0,1
30.6,0.8,64.5,1001.9,0,1
25.2,0.2,85.9,1002.5,0,0
12.7,1.57,58.4,1020.3,0,0
26.3,3.94,64.3,999.5,1,1
42.6,4.03,58.1,1001.5,0,1
28.9,1.86,84.7,992.4,1,1
24.5,1.0,54.8,1005.4,1,1
33.6,2.1,85.7,1032.7,1,1
26.7,2.87,57.9,1000.3,0,1
26.7,1.06,42.8,1002.0,1,0
16.3,1.29,73.6,1015.9,1,0
26.9,2.28,53.9,1007.4,0,0
33.3,4.19,72.4,1046.4,1,1
18.3,3.13,5.4,1010.6,0,0
36.4,0.05,60.1,1018.0,0,1
24.3,0.27,50.8,1027.2,0,1
17.9,3.83,38.7,1026.9,0,1
33.0,3.59,48.9,1016.5,1,1
22.7,0.98,48.5,1010.6,0,0
31.1,1.76,59.0,1043.4,0,0
22.7,4.73,32.7,1011.5,0,0
24.5,4.85,66.3,1006.4,1,1
28.9,3.06,87.3,1003.3,1,1
27.3,0.47,65.6,987.1,1,1
9.0,2.62,76.2,1025.3,1,1
16.0,0.21,81.9,977.8,1,1
32.4,4.49,84.7,1012.9,1,1
23.9,0.32,97.4,1009.9,1,1
20.8,2.17,50.0,1046.6,0,0
14.1,1.88,45.6,985.5,0,1
16.4,3.0,75.7,999.5,1,1
8.8,1.6,74.2,1011.0,1,0
24.2,0.12,75.5,1010.0,0,0
20.2,2.45,97.8,1004.8,1,1
17.3,0.97,60.2,1011.8,1,0
24.5,0.77,68.5,994.1,0,1
27.9,9.58,40.4,1018.4,1,1
41.7,1.79,100.0,978.2,1,1
12.9,2.48,53.3,1012.6,0,1
34.3,1.49,53.8,1004.0,1,1
32.8,2.94,53.1,1028.2,0,0
18.8,2.79,47.1,1039.3,1,0
26.6,2.14,45.4,1008.0,1,0
21.3,12.19,49.5,1033.9,1,1
26.5,1.23,32.7,1008.3,0,1
37.1,2.45,44.3,998.5,1,1
29.8,3.2,99.0,1039.2,0,0
29.1,0.94,74.7,1020.8,0,0
21.6,1.22,78.5,1013.1,1,1
13.1,6.96,83.5,1023.3,0,0
23.3,0.07,96.7,1017.1,0,1
34.7,0.82,24.6,1012.0,0,0
12.8,1.33,35.4,993.1,0,0
16.6,0.0,43.9,1008.9,0,0
26.0,4.59,50.6,1022.3,0,0
17.1,0.67,54.0,1011.2,0,0
18.7,0.6,51.1,1026.5,1,1
21.6,3.43,64.4,1018.8,0,1
14.1,0.65,60.7,999.8,0,1
17.2,2.14,45.5,993.2,1,1
30.6,3.45,16.5,1010.6,0,0
14.5,3.15,40.1,1005.1,0,0
12.2,3.05,49.0,1018.0,0,0
20.0,0.19,55.1,1002.2,0,0
30.9,0.17,37.4,1003.8,1,1
23.4,0.73,50.2,1028.8,0,0
21.3,0.07,37.4,1015.2,0,0
25.4,1.39,57.5,1002.5,0,1
11.0,1.0,38.5,1013.3,0,0
29.0,1.63,43.0,1033.7,0,0
28.1,0.71,33.8,1017.4,0,0
21.7,1.33,56.9,1021.9,0,0
33.0,0.82,42.7,1001.7,0,0
16.0,0.43,78.1,1028.4,0,0
34.0,2.1,68.1,1047.8,0,0
26.2,2.24,58.6,1001.1,0,1
22.3,3.53,44.1,995.3,1,0
24.8,4.15,67.6,1015.6,0,0
24.1,2.44,73.8,1026.1,0,0
34.8,2.33,62.9,1011.6,1,1
16.4,0.12,92.1,997.2,1,1
18.9,0.23,69.2,1011.4,0,0
33.3,3.35,78.3,1022.0,0,0
20.2,0.53,62.7,1006.9,0,0
32.2,0.88,73.5,1022.1,1,1
38.6,0.31,44.1,1030.5,0,0
21.8,0.43,50.8,1016.6,1,0
30.5,2.99,67.0,1012.6,0,1
15.8,0.61,66.8,1025.4,0,1
31.0,1.19,70.2,1000.2,1,1
26.6,0.33,82.0,998.7,1,1
28.8,2.27,31.5,1009.0,1,1
19.8,2.61,40.5,1005.6,1,1
11.7,0.9,64.6,1000.9,1,1
29.0,3.07,45.5,1040.5,1,0
8.5,0.55,100.0,1045.6,1,1
22.5,2.35,70.3,1007.7,0,0
32.5,2.62,58.4,1014.4,0,1
26.5,6.93,49.7,1010.2,0,0
40.6,0.53,50.4,1029.6,0,0
33.2,0.2,60.6,1032.6,0,0
19.8,0.61,62.2,986.3,0,0
25.2,0.26,50.9,1020.1,1,1
24.6,0.37,54.5,993.4,0,1
12.3,0.81,86.9,1039.4,0,1
17.5,1.07,87.7,1019.6,0,0
20.5,4.68,65.0,1000.6,1,1
8.7,0.44,33.2,1009.4,0,0
25.4,7.13,70.8,1008.7,1,0
23.0,3.32,91.1,1020.9,1,0
11.6,4.27,87.4,1028.6,0,0
28.2,5.3,74.7,995.8,0,0
30.7,2.8,88.4,1040.6,1,1
26.8,3.11,61.1,1037.1,1,1
22.4,1.15,72.6,999.9,1,1
29.7,1.43,46.4,1014.1,1,1
30.4,5.39,65.8,1038.7,1,0
27.5,0.95,86.6,1031.5,0,0
18.4,0.09,48.2,1007.9,0,1
27.2,2.88,42.8,1025.2,0,1
34.6,1.7,61.9,1058.0,0,1
20.2,3.37,55.5,1014.6,0,0
41.8,0.16,73.0,1003.5,1,0
20.8,1.94,50.9,1015.6,0,0
25.3,0.57,94.4,1016.7,1,0
19.6,4.67,34.2,1005.1,1,1
26.8,0.23,85.1,1019.6,1,0
11.1,3.7,44.7,994.2,0,1
20.6,0.19,24.1,1003.0,0,0
16.3,0.05,64.8,1024.4,0,1
26.1,0.54,54.9,986.7,0,0
33.0,0.81,37.8,1026.5,0,0
30.2,1.97,26.4,982.8,1,1
6.0,0.28,59.8,987.0,0,0
41.3,1.15,79.5,1005.5,0,0
27.4,0.46,71.7,1017.3,0,0
18.8,3.87,61.1,1032.9,1,0
26.3,0.09,69.6,1013.9,0,1
26.4,0.88,59.5,1009.3,0,0
19.7,2.0,31.4,1021.7,0,0
26.6,4.89,31.6,999.9,0,0
20.1,4.05,55.9,1015.1,0,0
21.8,4.51,56.8,995.0,1,0
19.5,0.13,77.0,1014.2,1,1
13.5,3.68,75.1,1011.1,1,1
26.2,3.03,72.1,1000.9,1,1
29.7,4.65,54.4,1015.5,0,1
29.1,0.75,32.4,1015.4,0,1
31.6,4.86,68.2,1030.6,0,1
27.6,1.03,70.5,988.9,0,0
20.7,2.01,12.2,1011.9,0,0
31.7,1.1,43.3,1001.6,0,0
14.1,1.12,46.2,1026.0,1,1
17.8,1.58,62.4,1024.3,1,1
17.3,0.88,43.9,1020.6,1,1
33.6,3.15,59.2,1002.4,0,1
32.5,2.01,55.8,1026.3,1,0
28.9,2.34,56.8,990.0,1,0
33.6,0.53,45.7,987.0,0,0
18.0,6.99,47.2,993.9,1,1
27.8,2.16,38.4,1012.5,0,0
24.0,0.44,67.6,1023.1,0,1
31.8,2.78,71.4,968.4,1,1
24.1,0.38,44.6,1032.8,1,1
21.9,0.13,90.4,1015.0,1,0
29.3,1.5,53.7,989.5,1,1
32.0,1.61,90.6,1014.5,1,0
19.7,0.42,47.2,1029.4,0,0
24.5,0.86,19.5,1022.0,0,0
16.5,5.83,68.0,1029.5,1,1
5.0,0.67,65.0,992.5,0,0
26.6,0.34,60.7,1006.8,1,1
29.9,9.8,47.2,999.1,1,1
27.1,0.72,59.3,1038.8,0,0
9.4,2.28,49.8,1022.6,0,0
22.2,0.53,54.0,1055.7,1,0
7.3,1.6,76.8,1006.0,0,1
36.0,0.98,63.7,1002.1,0,0
16.3,6.52,72.2,1010.9,0,0
35.0,1.13,55.4,1033.7,0,0
32.6,1.75,53.2,1007.5,0,0
17.8,5.79,36.9,1014.9,1,0
15.9,9.06,52.6,1014.5,1,0
27.8,0.21,0.0,1013.6,0,0
18.2,3.6,48.2,1003.2,1,1
25.8,0.96,58.4,1010.9,0,0
21.1,1.81,71.3,1010.3,1,1
10.8,0.94,54.6,1012.9,0,0
7.2,1.03,67.0,1027.2,0,1
26.8,0.35,16.4,1039.4,0,0
20.5,1.7,58.9,1000.4,0,0
20.6,1.58,26.4,1007.1,0,0
30.6,0.42,35.8,1000.6,0,0
34.4,1.56,56.3,1015.8,0,1
22.8,7.23,85.5,1004.9,1,1
22.3,2.51,67.4,1016.6,0,0
29.0,1.31,60.4,1029.6,0,1
14.1,4.96,59.6,975.1,0,0
26.8,1.71,45.7,1020.4,0,0
29.4,0.29,49.1,1006.1,1,1
30.4,1.59,68.5,1019.9,1,0
9.5,0.4,32.3,999.6,1,1
18.9,2.92,71.9,1030.9,1,0
18.0,6.83,52.2,1026.7,0,0
25.8,0.9,76.5,1021.5,1,0
28.8,1.14,79.2,1024.9,1,0
37.0,1.09,26.5,1001.8,1,0
21.0,0.67,48.4,1003.7,0,0
21.0,3.16,42.9,1024.3,1,1
34.2,1.92,23.7,1001.5,0,0
27.4,0.13,39.3,1034.7,0,1
35.1,3.65,100.0,1008.1,1,1
27.3,0.41,72.2,1020.5,0,0
15.7,7.74,98.3,1044.5,1,1
14.3,0.95,76.6,1002.4,1,0
12.6,1.92,45.2,1014.0,1,0
30.3,0.16,52.4,1028.8,1,1
34.5,0.85,71.8,1027.3,1,1
39.8,3.24,68.8,1008.1,1,0
31.7,1.3,48.5,1005.2,0,0
34.3,4.7,29.8,1009.5,0,1
20.4,1.71,100.0,1034.7,1,1
15.7,5.28,57.2,1008.8,0,1
31.8,8.1,53.5,1014.2,0,0
28.3,1.21,62.3,1006.6,0,0
25.9,1.67,55.1,1023.6,0,0
28.1,3.6,62.5,1015.3,0,0
27.6,0.5,85.7,997.9,0,0
35.3,3.96,57.5,998.5,0,0
35.4,1.79,36.7,983.0,0,0
29.4,2.59,56.8,1000.5,0,1
31.8,0.17,50.7,1024.9,1,1
29.1,2.91,88.5,1032.9,1,0
21.3,0.74,83.4,1023.3,1,0
31.1,3.27,62.2,1021.3,1,0
13.8,1.42,34.4,1011.1,0,0
33.4,0.64,35.5,1024.6,1,1
15.4,6.11,60.3,1017.3,1,1
27.3,2.9,66.7,1040.1,0,0
18.2,8.49,52.5,1011.5,1,1
29.4,0.91,50.4,1033.1,1,1
24.7,2.1,48.1,1026.1,0,0
12.2,1.89,59.5,1024.0,0,0
28.4,2.33,12.3,982.8,0,0
20.4,0.08,38.0,1026.9,0,0
32.0,0.69,47.5,1011.1,1,1
25.0,4.8,84.2,1006.3,0,1
28.2,1.1,43.7,990.8,0,0
17.3,6.47,63.6,1012.9,1,1
20.3,0.48,64.5,1013.5,1,0
21.3,11.92,86.0,993.5,1,1
31.9,2.39,85.3,990.9,0,0
38.4,3.0,58.8,1020.3,0,0
18.6,1.01,50.5,1026.1,0,0
33.6,4.75,46.7,1015.9,1,1
7.6,1.58,55.2,1030.3,0,0
15.4,2.28,51.3,1011.7,1,0
17.3,0.2,71.1,1012.2,1,1
14.2,2.0,68.4,999.2,0,1
12.3,4.23,71.8,989.6,0,1
28.3,0.39,85.2,1040.8,0,1
23.3,2.68,97.3,1030.0,0,0
28.0,0.05,62.5,992.1,1,1
30.5,5.21,82.0,1015.3,0,1
27.1,8.14,53.0,1011.5,0,1
30.3,0.87,83.7,1008.9,0,1
24.4,0.23,81.2,1006.9,1,0
15.5,2.15,80.2,1018.7,0,0
33.5,0.06,61.9,1025.3,0,0
20.3,1.32,46.6,1019.0,0,1
17.5,0.63,32.1,1011.2,0,0
23.6,1.28,59.2,1010.6,0,0
17.7,0.04,90.7,1027.1,1,0
21.7,0.11,53.8,1020.0,0,0
27.8,0.03,75.7,1014.1,0,0
27.8,1.93,76.9,1012.5,0,0
17.8,1.64,54.3,1018.2,1,1
21.1,0.53,86.3,1006.0,1,1
33.6,2.08,1.8,1025.3,0,1
29.0,4.31,35.5,996.9,1,1
41.6,0.65,41.7,1006.8,0,0
34.4,3.57,43.6,1022.2,0,0
34.2,2.17,66.7,996.0,1,1
13.9,0.07,65.8,989.4,0,1
31.1,0.94,67.9,1013.9,0,0
24.6,1.42,71.9,987.6,0,1
20.6,2.63,41.0,993.5,0,0
26.3,0.68,35.6,1024.3,0,0
32.6,8.12,67.9,1009.9,1,1
29.0,2.31,47.4,1032.3,0,0
18.0,0.93,28.6,994.9,0,1
30.9,0.2,79.4,1011.6,0,0
19.9,0.4,87.9,1019.0,1,0
26.7,1.34,91.1,995.4,0,0
22.6,1.37,63.7,1028.5,1,0
23.2,2.92,72.5,1020.7,0,1
31.1,2.59,87.4,988.9,1,1
16.7,0.45,47.2,1012.4,0,0
40.6,1.81,82.2,1018.8,1,0
10.4,0.04,65.5,1004.1,1,1
20.2,1.02,78.3,990.8,0,0
28.0,2.89,63.7,1017.2,1,0
29.7,1.02,85.9,1046.2,0,0
24.2,3.61,64.5,1007.2,1,1
24.5,7.47,30.3,1036.5,0,1
28.3,1.87,89.0,1001.7,0,1
23.2,0.31,41.0,1016.2,0,0
36.1,0.96,85.1,1024.6,1,0
31.7,0.02,58.2,1012.9,0,0
32.0,1.85,83.5,1008.5,0,0
17.3,3.45,82.7,1023.9,0,1
24.4,1.99,68.6,1041.4,0,1
22.6,3.08,70.2,1017.5,1,1
17.0,3.22,68.5,1005.3,1,1
27.9,3.81,19.7,1010.2,0,0
20.7,0.62,62.4,1050.8,1,0
30.2,4.1,37.7,1015.0,1,0
16.4,2.12,63.4,1004.1,1,1
38.8,0.68,37.1,995.8,0,1
17.8,8.73,36.3,985.6,1,0
26.8,6.0,92.1,1018.5,1,1
31.3,1.71,81.4,1022.8,1,0
20.4,3.71,59.9,1007.0,0,1
31.8,0.61,63.7,1012.8,1,0
15.2,1.08,55.0,995.4,0,0
36.6,0.41,71.4,1015.0,1,1
25.1,1.47,46.5,1020.2,0,1
20.2,1.37,79.9,1005.0,1,1
22.6,0.48,54.9,1038.4,0,0
31.5,2.23,51.6,1000.4,1,1
20.3,0.25,60.4,1017.3,0,0
19.0,0.13,48.2,1025.7,0,0
23.2,0.97,66.6,1011.8,0,1
15.6,1.05,49.3,1010.2,1,0
39.6,0.77,69.4,991.6,0,1
20.5,0.6,84.3,1033.4,1,1
31.7,0.83,45.6,1010.5,0,0
26.7,0.36,57.4,1021.1,0,0
17.1,1.03,69.2,1023.1,0,1
25.0,4.7,51.3,1003.6,1,1
31.3,0.51,69.3,1010.0,1,0
23.5,2.31,71.1,1033.0,1,0
34.5,0.31,81.7,996.2,0,0
33.2,0.87,47.9,1044.9,1,1
32.4,0.77,41.1,1001.8,0,0
21.3,5.53,53.8,995.3,0,0
16.4,1.12,40.6,1015.0,0,0
20.1,2.35,71.3,1046.1,0,1
26.6,1.84,36.8,984.3,0,1
29.4,0.3,100.0,1010.9,1,1
7.6,5.61,85.9,1020.1,0,0
24.9,0.85,60.3,1013.5,0,0
26.3,0.09,77.3,1018.7,0,1
22.8,0.71,27.3,1002.2,0,0
35.3,0.82,100.0,1004.0,1,1
28.4,0.19,48.2,1010.8,0,0
35.5,1.94,57.6,996.1,0,1
23.3,0.85,22.9,1012.3,0,0
32.5,1.98,69.7,1007.2,0,0
38.1,0.01,37.9,1005.9,0,0
35.5,8.04,62.0,1017.8,1,0
16.3,0.37,49.1,985.7,1,1
23.0,2.15,38.4,1009.6,1,1
22.2,2.52,43.9,1047.8,1,1
28.9,0.38,64.5,996.7,1,1
30.5,0.24,34.4,1032.3,1,0
18.3,0.33,45.0,1013.8,0,0
25.5,0.57,73.3,1004.0,0,1
8.8,0.37,100.0,993.2,0,1
36.5,2.24,69.6,1015.1,1,0
20.9,1.09,41.7,1034.8,0,0
25.4,1.54,52.7,1007.2,0,1
22.5,0.1,60.6,1011.8,1,0
34.2,3.95,53.0,1028.2,1,1
2.3,0.37,78.1,1018.1,0,0
24.9,0.89,64.3,989.4,1,1
24.2,0.15,78.2,1014.5,1,1
21.4,0.29,53.7,1035.7,0,0
38.8,2.19,86.5,1012.4,0,0
17.9,2.36,56.7,971.9,1,1
31.2,2.26,40.6,1018.8,0,0
27.9,1.61,100.0,1010.0,0,1
35.1,6.09,23.5,985.6,0,1
19.7,1.42,45.2,987.8,0,1
19.1,1.19,47.5,1027.6,1,1
33.8,0.57,100.0,1002.0,1,0
28.4,0.21,96.1,999.4,0,1
12.6,1.59,89.9,1012.5,0,1
20.7,0.76,53.4,1003.3,1,1
28.1,1.48,100.0,1014.5,1,0
31.7,0.46,67.4,1010.0,1,1
19.6,3.64,79.5,995.0,1,1
1.7,16.2,63.6,1005.3,1,1
29.2,0.78,59.0,1019.6,1,0
15.2,3.69,55.0,1013.6,1,1
8.9,4.13,55.8,1011.8,1,1
2.3,11.08,72.2,1042.1,1,1
31.5,0.84,67.3,1024.0,0,1
26.0,2.82,59.4,1025.8,1,1
23.2,0.52,90.2,1010.5,0,0
36.1,1.96,0.7,1016.3,0,0
30.1,2.44,70.2,1006.5,1,0
37.9,2.7,74.4,1024.7,0,0
13.9,0.46,82.9,1011.3,0,1
24.7,3.78,58.7,1016.3,0,0
12.1,1.09,64.2,1015.4,1,1
23.2,0.49,79.7,1012.7,1,0
23.0,1.56,89.8,1057.1,1,0
30.0,3.98,54.0,1003.0,1,1
25.4,6.83,65.3,1002.9,1,1
30.0,2.76,93.6,1023.4,0,0
30.6,0.01,17.5,1004.1,0,1
42.2,0.29,46.2,1008.6,0,1
22.5,0.16,89.3,996.7,0,0
17.5,0.21,81.9,1020.4,0,0
27.0,0.97,70.4,1020.6,1,1
18.6,0.83,51.0,1008.3,0,1
36.9,0.24,42.4,1023.7,1,0
22.7,4.28,48.2,985.1,0,0
20.5,1.91,91.0,1002.4,1,1
21.2,3.18,47.4,1010.5,0,0
30.7,0.93,62.0,995.4,0,0
23.7,1.06,44.9,986.8,0,0
19.9,0.76,76.9,1008.4,1,1
38.3,1.15,49.2,1023.4,0,1
18.2,1.89,58.0,1032.2,1,1
25.3,1.36,26.3,1004.8,0,0
30.2,3.64,27.7,1024.0,0,0
11.9,4.61,60.2,1022.5,1,1
28.8,1.27,33.5,1031.3,1,0
16.6,0.55,100.0,1007.7,1,1
31.6,5.81,18.8,986.0,0,1
17.3,2.66,44.0,1014.1,0,1
30.5,2.04,60.3,997.8,0,1
33.8,2.74,52.7,1002.1,0,1
31.9,0.16,37.9,1008.5,0,1
27.0,0.14,40.8,1007.9,0,1
23.1,0.33,40.2,1015.1,0,0
20.4,0.32,54.3,1023.5,1,0
36.8,1.09,99.0,1007.5,0,1
19.4,0.34,61.6,1018.9,1,1
16.7,3.86,83.7,1013.2,1,0
30.3,1.73,70.1,1027.0,0,0
18.6,0.92,82.3,1010.2,1,1
17.4,0.14,4.0,1011.8,0,0
13.5,1.79,53.9,1007.4,0,0
21.1,0.25,86.1,1010.6,1,0
24.3,2.72,48.6,1001.2,1,1
26.9,3.25,95.2,999.8,0,0
32.6,1.57,89.7,1024.6,0,1
29.2,0.32,50.6,996.8,1,0
23.5,3.09,49.9,1008.2,1,1
23.4,0.74,39.7,1028.2,0,1
29.1,0.5,47.4,1007.7,1,1
35.2,1.27,35.3,1025.4,1,0
26.0,5.12,68.6,1004.1,1,1
21.2,0.71,30.9,997.2,0,0
17.1,4.72,72.1,989.1,1,1
13.4,0.11,72.6,1032.7,1,1
30.3,0.17,26.8,995.9,0,0
29.6,2.4,91.0,1024.2,1,1
29.6,0.42,70.3,998.0,0,0
24.0,0.76,75.0,1032.8,1,1
36.3,0.29,44.8,1046.1,0,1
21.1,0.81,72.4,987.7,0,1
32.6,0.66,82.5,996.7,0,0
24.7,2.67,58.0,1024.6,0,0
20.1,2.42,100.0,1020.7,1,1
29.7,6.2,60.9,1024.7,1,1
28.3,2.58,82.8,1004.4,1,1
27.9,2.37,65.9,1042.8,0,1
25.7,2.37,71.7,1014.8,1,0
24.7,4.29,26.6,994.7,0,0
44.1,0.7,67.4,1009.2,1,1
34.5,0.71,45.3,994.9,0,0
30.8,2.7,43.1,1036.9,0,0
25.9,0.52,94.9,1003.1,1,1
33.1,4.86,55.7,1020.4,1,0
29.1,1.53,39.9,1005.9,0,0
25.2,0.71,52.8,1003.8,0,0
22.6,2.99,34.0,984.3,1,1
24.4,0.75,88.7,1022.0,0,1
-0.4,6.61,46.1,1032.5,1,1
26.7,8.15,70.6,999.3,0,0
21.1,2.2,87.1,989.8,1,1
37.7,0.24,50.0,1025.0,1,1
25.2,0.61,70.6,988.3,0,0
15.5,1.45,39.4,1031.3,0,0
24.6,3.81,100.0,999.4,1,1
16.6,0.41,78.7,996.5,0,1
28.8,0.22,56.1,1016.7,1,0
27.3,0.15,44.5,997.4,0,0
32.7,1.41,57.7,1002.4,0,0
18.7,4.32,53.2,1018.3,1,1
25.3,0.09,99.1,976.6,0,1
14.1,0.48,35.5,1037.6,0,0
30.6,2.36,62.7,1013.7,0,0
29.2,3.5,59.6,993.6,1,1
29.0,3.29,57.7,997.7,1,0
25.0,3.07,57.8,1027.9,0,0
28.3,0.28,57.7,1022.0,0,0
37.8,1.01,77.5,1033.8,0,0
22.7,8.37,72.2,1002.8,1,1
26.1,9.0,68.4,1017.4,1,0
16.3,1.84,0.0,1019.4,1,0
18.1,2.47,66.0,1023.4,0,0
25.8,6.04,26.9,1029.9,0,0
33.8,1.2,72.9,1002.2,0,1
22.9,0.29,89.5,1011.3,0,0
23.1,2.21,41.5,1003.8,0,1
21.7,6.44,54.8,1012.2,1,1
20.7,2.39,48.0,1023.5,0,0
27.4,3.25,84.7,988.2,1,1
13.0,1.1,61.9,1029.6,1,0
35.2,0.2,94.6,995.9,1,1
19.7,0.37,68.3,1008.4,0,1
30.8,8.11,64.8,1031.7,0,1
14.8,1.36,61.4,1017.9,0,0
30.4,0.02,76.4,1018.1,1,0
30.4,6.22,25.2,995.3,0,0
28.1,1.38,61.7,997.3,1,1
17.0,3.62,58.6,1027.1,1,1
27.0,1.59,74.5,1004.2,1,0
15.5,0.21,56.2,1005.6,1,1
23.0,1.91,39.2,1027.5,0,0
33.2,11.9,60.1,997.3,1,1
31.4,0.07,38.3,1017.0,0,0
25.1,3.69,21.5,1013.6,0,1
17.2,0.54,74.5,1013.0,0,0
30.2,1.0,71.6,1005.2,0,1
25.2,0.93,69.3,1004.3,1,0
6.4,4.58,86.1,996.8,1,1
31.3,1.4,46.7,1020.2,0,0
24.8,1.19,31.4,1003.0,0,0
34.6,3.41,58.6,1027.5,0,0
16.2,0.1,53.0,1009.6,0,0
-0.4,0.18,43.2,997.1,1,1
27.2,0.04,58.4,1009.4,1,1
27.3,2.33,47.8,1006.8,0,1
11.5,1.49,23.3,1028.1,0,0
17.2,4.18,51.2,1007.5,0,0
47.0,1.38,37.3,1008.9,0,0
22.6,0.5,64.6,1034.2,0,0
30.8,3.27,46.9,1020.6,1,1
19.8,0.7,82.2,1037.9,1,1
8.3,5.49,92.1,1031.9,0,0
23.6,0.58,73.6,999.7,0,0
22.9,0.37,29.0,1027.8,0,0
21.8,1.36,90.1,1035.9,0,0
24.1,0.1,91.5,1036.0,1,1
27.1,0.07,60.4,1027.8,0,0
23.8,1.37,86.5,1027.5,0,0
14.9,0.48,49.0,1008.5,1,1
28.9,0.02,22.7,1000.4,0,0
9.4,0.7,44.8,1007.7,0,1
8.6,1.3,94.6,988.0,0,0
30.9,1.0,30.2,1033.1,0,0
29.1,0.29,60.0,1008.8,0,1
24.5,1.73,60.7,1032.4,0,0
13.8,2.48,49.7,994.5,0,0
19.3,2.25,51.1,1029.2,0,1
22.9,1.0,61.4,1005.6,0,0
12.2,0.3,48.8,993.7,1,0
19.1,1.38,31.6,1037.4,0,0
30.2,4.42,64.3,1029.6,0,0
36.4,1.26,81.5,1016.2,0,0
21.6,0.44,77.4,1013.5,0,0
31.1,0.2,43.8,1019.6,0,0
9.7,5.76,35.0,1015.9,0,1
30.3,2.72,54.3,1001.1,1,1
18.6,0.75,91.4,1006.8,0,1
27.5,0.7,72.9,1042.4,1,1
23.0,4.51,74.1,1053.1,1,0
35.6,0.39,77.8,1036.4,0,0
18.0,1.53,68.4,1020.2,0,0
30.0,2.5,62.4,1007.9,1,1
22.8,1.01,73.2,1001.0,1,1
23.7,0.08,49.1,1002.0,0,0
23.5,0.52,31.7,1004.7,0,0
